ciclo_lectivo;Alumno_ID;Sexo;Edad;Edad_Correcta;CURSO_NORMALIZADO;Curso;División;Turno;Modalidad;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;Departamento;Localidad;zona;AMBITO;Regional
2023;815175;Masculino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815176;Femenino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815177;Masculino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815178;Femenino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815179;Femenino;8;8;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815180;Masculino;8;8;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815182;Femenino;7;7;2°;2°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815183;Masculino;8;8;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815184;Femenino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815186;Femenino;8;8;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815188;Masculino;8;8;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815190;Masculino;8;8;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815191;Masculino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;815192;Masculino;7;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;820122;Femenino;7;7;2°;2°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;868444;Femenino;7;7;2°;2°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;960861;Masculino;-;7;2°;2°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;514834;Femenino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;515792;Femenino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;515972;Masculino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;518166;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;591381;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;622073;Femenino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;622086;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;624753;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;624905;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;631591;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;637581;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;638622;Femenino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;638630;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;639948;Femenino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;640020;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;640365;Femenino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;652237;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;653136;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;657288;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;671205;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;701633;Femenino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;701918;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;702908;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;708073;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;710236;Femenino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;711203;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;712614;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;713663;Femenino;7;7;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;714524;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;716725;Masculino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;722037;Femenino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;727659;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732669;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732671;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732676;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732677;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732678;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732679;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732680;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732681;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732689;Femenino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732691;Femenino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732693;Femenino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732697;Femenino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732699;Femenino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732725;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732728;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732737;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732739;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732740;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732744;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732746;Masculino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732748;Masculino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732751;Masculino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732754;Femenino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732756;Femenino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732759;Femenino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732764;Femenino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732771;Femenino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732775;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732783;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732784;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732785;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732788;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732791;Masculino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732793;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732796;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732802;Femenino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732805;Femenino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732808;Femenino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732809;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732811;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732822;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732824;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732826;Femenino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;732884;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;734591;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;739017;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;739273;Femenino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;740164;Masculino;8;8;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;740170;Femenino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;744454;Masculino;9;9;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;747771;Masculino;9;9;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;749145;Femenino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;750700;Femenino;9;9;3°;3°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;759974;Femenino;8;8;3°;3°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;805209;Masculino;8;8;3°;3°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;500709;Femenino;10;10;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;503342;Masculino;10;10;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;507526;Masculino;10;10;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;507681;Femenino;10;10;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;509148;Masculino;10;10;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;509186;Masculino;10;10;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;510349;Femenino;10;10;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;510418;Masculino;10;10;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;510799;Masculino;9;9;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;511054;Femenino;9;9;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;511571;Masculino;9;9;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;512107;Masculino;10;10;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;512440;Masculino;9;9;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;512511;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;512584;Masculino;9;9;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;513169;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;514583;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;599634;Masculino;10;10;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;600691;Femenino;9;9;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;600702;Femenino;10;10;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;615111;Femenino;10;10;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;615127;Femenino;10;10;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;617227;Masculino;9;9;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;622166;Masculino;10;10;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;629419;Femenino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;629946;Femenino;9;9;4°;4°;B;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;633745;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;633747;Masculino;10;10;4°;4°;C;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;635390;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;638467;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
2023;638469;Masculino;9;9;4°;4°;A;Mañana;Presencial;Primario;Primario;Privada;01 - Primario Privada;2565;CAPITAL;TERCERA SECCION;10%;Urbano;"NO CORRESPONDE"
