Escuela_ID;CURSO_NORMALIZADO;División;DESEMPEÑO;Alumno_ID
1980;4°;BACHILLER A;Medio;11
1980;4°;BACHILLER B;Avanzado;15
1980;4°;BACHILLER B;Básico;1
1980;4°;BACHILLER B;Crítico;2
1980;4°;BACHILLER B;Medio;15
1980;4°;BACHILLER C;Avanzado;7
1980;4°;BACHILLER C;Básico;7
1980;4°;BACHILLER C;Crítico;3
1980;4°;BACHILLER C;Medio;14
1980;5°;BACHILLER A;Avanzado;7
1980;5°;BACHILLER A;Básico;4
1980;5°;BACHILLER A;Crítico;1
1980;5°;BACHILLER A;Medio;21
1980;5°;BACHILLER B;Avanzado;17
1980;5°;BACHILLER B;Básico;5
1980;5°;BACHILLER B;Medio;9
1980;5°;BACHILLER C;Avanzado;9
1980;5°;BACHILLER C;Básico;8
1980;5°;BACHILLER C;Crítico;1
1980;5°;BACHILLER C;Medio;11
1985;1°;A;Avanzado;13
1985;1°;A;Crítico;1
1985;1°;A;Medio;16
1985;1°;B;Avanzado;9
1985;1°;B;Básico;2
1985;1°;B;Crítico;3
1985;1°;B;Medio;16
1985;2°;A;Avanzado;18
1985;2°;A;Básico;1
1985;2°;A;Crítico;2
1985;2°;A;Medio;8
1985;2°;B;Avanzado;19
1985;2°;B;Básico;2
1985;2°;B;Crítico;1
1985;2°;B;Medio;8
1985;3°;A;Avanzado;20
1985;3°;A;Básico;1
1985;3°;A;Crítico;1
1985;3°;A;Medio;5
1985;3°;B;Avanzado;18
1985;3°;B;Básico;1
1985;3°;B;Medio;10
1985;4°;A;Avanzado;16
1985;4°;A;Básico;1
1985;4°;A;Medio;9
1985;4°;B;Avanzado;14
1985;4°;B;Crítico;5
1985;4°;B;Medio;6
1985;5°;A;Avanzado;19
1985;5°;A;Básico;1
1985;5°;A;Crítico;1
1985;5°;A;Medio;9
1985;5°;B;Avanzado;15
1985;5°;B;Básico;1
1985;5°;B;Crítico;6
1985;5°;B;Medio;7
1987;1°;A;Avanzado;6
1987;1°;A;Básico;4
1987;1°;A;Medio;22
1987;1°;B;Avanzado;2
1987;1°;B;Básico;7
1987;1°;B;Crítico;2
1987;1°;B;Medio;19
1987;2°;A;Avanzado;6
1987;2°;A;Básico;8
1987;2°;A;Crítico;7
1987;2°;A;Medio;10
1987;2°;B;Avanzado;2
1987;2°;B;Básico;11
1987;2°;B;Crítico;4
1987;2°;B;Medio;9
1987;3°;A;Avanzado;7
1987;3°;A;Básico;6
1987;3°;A;Crítico;2
1987;3°;A;Medio;14
1987;3°;B;Avanzado;4
1987;3°;B;Básico;5
1987;3°;B;Crítico;4
1987;3°;B;Medio;9
1987;4°;A;Avanzado;13
1987;4°;A;Básico;6
1987;4°;A;Crítico;1
1987;4°;A;Medio;11
1987;4°;B;Avanzado;3
1987;4°;B;Básico;9
1987;4°;B;Crítico;2
1987;4°;B;Medio;10
1987;5°;A;Avanzado;4
1987;5°;A;Básico;6
1987;5°;A;Crítico;2
1987;5°;A;Medio;11
1987;5°;B;Avanzado;1
1987;5°;B;Básico;11
1987;5°;B;Crítico;4
1987;5°;B;Medio;14
1989;1°;única;Avanzado;1
1989;1°;única;Básico;12
1989;1°;única;Crítico;5
1989;1°;única;Medio;16
1989;2°;única;Avanzado;3
1989;2°;única;Básico;8
1989;2°;única;Crítico;8
1989;2°;única;Medio;11
1989;3°;única;Avanzado;1
1989;3°;única;Básico;10
1989;3°;única;Crítico;9
1989;3°;única;Medio;9
1989;4°;única;Avanzado;2
1989;4°;única;Básico;8
1989;4°;única;Crítico;11
1989;4°;única;Medio;12
1989;5°;única;Básico;12
1989;5°;única;Crítico;8
1989;5°;única;Medio;6
1993;2°;1;Crítico;4
1993;3°;1;Avanzado;10
1993;3°;1;Básico;2
1993;3°;1;Crítico;5
1993;3°;1;Medio;15
1993;4°;1;Crítico;2
1993;5°;1;Básico;1
1993;5°;1;Crítico;3
1993;5°;1;Medio;15
1995;1°;única;Avanzado;4
1995;1°;única;Básico;4
1995;1°;única;Medio;19
1995;2°;Única;Avanzado;5
1995;2°;Única;Básico;7
1995;2°;Única;Crítico;1
1995;2°;Única;Medio;14
1995;3°;Única;Avanzado;8
1995;3°;Única;Básico;5
1995;3°;Única;Crítico;2
1995;3°;Única;Medio;16
1995;4°;Única;Avanzado;3
1995;4°;Única;Básico;8
1995;4°;Única;Crítico;1
1995;4°;Única;Medio;10
1995;5°;Única;Avanzado;5
1995;5°;Única;Básico;8
1995;5°;Única;Crítico;1
1995;5°;Única;Medio;13
1998;1°;A;Avanzado;4
1998;1°;A;Básico;5
1998;1°;A;Crítico;1
1998;1°;A;Medio;24
1998;1°;B;Avanzado;4
1998;1°;B;Básico;11
1998;1°;B;Crítico;1
1998;1°;B;Medio;17
1998;2°;A;Avanzado;5
1998;2°;A;Básico;4
1998;2°;A;Crítico;4
1998;2°;A;Medio;20
1998;2°;B;Avanzado;3
1998;2°;B;Básico;12
1998;2°;B;Crítico;6
1998;2°;B;Medio;11
1998;3°;A;Avanzado;2
1998;3°;A;Básico;7
1998;3°;A;Crítico;10
1998;3°;A;Medio;15
1998;3°;B;Avanzado;4
1998;3°;B;Básico;11
1998;3°;B;Crítico;10
1998;3°;B;Medio;9
1998;4°;A;Avanzado;3
1998;4°;A;Básico;7
1998;4°;A;Crítico;3
1998;4°;A;Medio;10
1998;4°;B;Avanzado;1
1998;4°;B;Básico;7
1998;4°;B;Crítico;6
1998;4°;B;Medio;12
1998;5°;A;Avanzado;2
1998;5°;A;Básico;10
1998;5°;A;Crítico;5
1998;5°;A;Medio;7
1998;5°;B;Básico;10
1998;5°;B;Crítico;8
1998;5°;B;Medio;6
1999;1°;1º;Avanzado;2
1999;1°;1º;Básico;3
1999;1°;1º;Medio;11
1999;1°;2º;Avanzado;1
1999;1°;2º;Básico;5
1999;1°;2º;Crítico;2
1999;1°;2º;Medio;9
1999;1°;T;Básico;5
1999;1°;T;Crítico;2
1999;1°;T;Medio;10
1999;2°;1º;Avanzado;1
1999;2°;1º;Básico;6
1999;2°;1º;Crítico;4
1999;2°;1º;Medio;3
1999;2°;2º;Básico;3
1999;2°;2º;Crítico;3
1999;2°;2º;Medio;10
1999;2°;T;Avanzado;4
1999;2°;T;Básico;4
1999;2°;T;Crítico;5
1999;2°;T;Medio;4
1999;3°;M;Básico;4
1999;3°;M;Crítico;14
1999;3°;M;Medio;8
1999;3°;T;Avanzado;3
1999;3°;T;Básico;2
1999;3°;T;Crítico;13
1999;3°;T;Medio;8
1999;4°;M;Básico;7
1999;4°;M;Crítico;13
1999;4°;M;Medio;6
1999;4°;T;Básico;9
1999;4°;T;Crítico;10
1999;4°;T;Medio;3
1999;5°;M;Básico;7
1999;5°;M;Crítico;14
1999;5°;M;Medio;5
1999;5°;T;Básico;5
1999;5°;T;Crítico;8
1999;5°;T;Medio;6
2001;1°;A;Avanzado;5
2001;1°;A;Básico;2
2001;1°;A;Medio;18
2001;1°;B;Avanzado;5
2001;1°;B;Básico;5
2001;1°;B;Medio;12
2001;2°;A;Avanzado;1
2001;2°;A;Básico;8
2001;2°;A;Crítico;5
2001;2°;A;Medio;12
2001;2°;B;Avanzado;3
2001;2°;B;Básico;9
2001;2°;B;Crítico;2
2001;2°;B;Medio;10
2001;3°;A;Avanzado;3
2001;3°;A;Básico;5
2001;3°;A;Crítico;3
2001;3°;A;Medio;13
2001;3°;B;Avanzado;3
2001;3°;B;Básico;5
2001;3°;B;Crítico;3
2001;3°;B;Medio;14
2001;4°;A;Avanzado;5
2001;4°;A;Básico;10
2001;4°;A;Crítico;3
2001;4°;A;Medio;20
2001;5°;A;Avanzado;8
2001;5°;A;Básico;7
2001;5°;A;Crítico;7
2001;5°;A;Medio;19
2007;1°;A;Avanzado;15
2007;1°;A;Básico;2
2007;1°;A;Medio;11
2007;1°;B;Avanzado;18
2007;1°;B;Básico;1
2007;1°;B;Crítico;1
2007;1°;B;Medio;9
2007;2°;A;Avanzado;3
2007;2°;A;Básico;5
2007;2°;A;Crítico;5
2007;2°;A;Medio;14
2007;2°;B;Avanzado;6
2007;2°;B;Básico;3
2007;2°;B;Crítico;3
2007;2°;B;Medio;16
2007;3°;A;Avanzado;7
2007;3°;A;Básico;4
2007;3°;A;Crítico;2
2007;3°;A;Medio;14
2007;3°;B;Avanzado;1
2007;3°;B;Básico;5
2007;3°;B;Crítico;5
2007;3°;B;Medio;14
2007;4°;A;Avanzado;5
2007;4°;A;Básico;5
2007;4°;A;Crítico;1
2007;4°;A;Medio;20
2007;4°;B;Avanzado;4
2007;4°;B;Básico;3
2007;4°;B;Crítico;2
2007;4°;B;Medio;19
2007;5°;A;Avanzado;3
2007;5°;A;Básico;6
2007;5°;A;Crítico;9
2007;5°;A;Medio;8
2007;5°;B;Avanzado;5
2007;5°;B;Básico;7
2007;5°;B;Crítico;8
2007;5°;B;Medio;8
2015;1°;A;Avanzado;11
2015;1°;A;Básico;4
2015;1°;A;Crítico;1
2015;1°;A;Medio;15
2015;1°;B;Avanzado;6
2015;1°;B;Básico;6
2015;1°;B;Crítico;4
2015;1°;B;Medio;13
2015;2°;A;Avanzado;12
2015;2°;A;Básico;9
2015;2°;A;Crítico;3
2015;2°;A;Medio;8
2015;2°;B;Avanzado;3
2015;2°;B;Básico;8
2015;2°;B;Crítico;7
2015;2°;B;Medio;11
2015;3°;A;Avanzado;3
2015;3°;A;Básico;2
2015;3°;A;Crítico;17
2015;3°;A;Medio;8
2015;3°;B;Avanzado;5
2015;3°;B;Básico;6
2015;3°;B;Crítico;12
2015;3°;B;Medio;6
2015;3°;C;Avanzado;6
2015;3°;C;Básico;5
2015;3°;C;Crítico;5
2015;3°;C;Medio;7
2015;4°;A;Avanzado;12
2015;4°;A;Básico;3
2015;4°;A;Crítico;8
2015;4°;A;Medio;6
2015;4°;B;Avanzado;3
2015;4°;B;Crítico;8
2015;4°;B;Medio;12
2015;4°;C;Avanzado;1
2015;4°;C;Básico;5
2015;4°;C;Crítico;7
2015;4°;C;Medio;9
2015;5°;A;Avanzado;2
2015;5°;A;Básico;11
2015;5°;A;Crítico;16
2015;5°;A;Medio;5
2015;5°;B;Avanzado;2
2015;5°;B;Básico;11
2015;5°;B;Crítico;10
2015;5°;B;Medio;7
2015;5°;C;Avanzado;1
2015;5°;C;Básico;11
2015;5°;C;Crítico;7
2015;5°;C;Medio;8
2017;1°;A;Avanzado;4
2017;1°;A;Básico;5
2017;1°;A;Crítico;4
2017;1°;A;Medio;19
2017;1°;B;Avanzado;5
2017;1°;B;Básico;2
2017;1°;B;Crítico;3
2017;1°;B;Medio;20
2017;2°;A;Avanzado;6
2017;2°;A;Básico;13
2017;2°;A;Crítico;2
2017;2°;A;Medio;11
2017;2°;B;Avanzado;5
2017;2°;B;Básico;13
2017;2°;B;Crítico;6
2017;2°;B;Medio;7
2017;3°;A;Avanzado;7
2017;3°;A;Básico;10
2017;3°;A;Crítico;1
2017;3°;A;Medio;14
2017;3°;B;Avanzado;8
2017;3°;B;Básico;10
2017;3°;B;Crítico;5
2017;3°;B;Medio;9
2017;4°;A;Avanzado;3
2017;4°;A;Básico;16
2017;4°;A;Crítico;4
2017;4°;A;Medio;7
2017;4°;B;Avanzado;7
2017;4°;B;Básico;8
2017;4°;B;Crítico;2
2017;4°;B;Medio;13
2017;5°;A;Avanzado;10
2017;5°;A;Básico;5
2017;5°;A;Crítico;4
2017;5°;A;Medio;11
2017;5°;B;Básico;14
2017;5°;B;Crítico;8
2017;5°;B;Medio;3
2021;1°;A;Avanzado;5
2021;1°;A;Básico;7
2021;1°;A;Crítico;1
2021;1°;A;Medio;19
2021;1°;B;Avanzado;6
2021;1°;B;Básico;2
2021;1°;B;Crítico;2
2021;1°;B;Medio;25
2021;2°;A;Avanzado;9
2021;2°;A;Básico;9
2021;2°;A;Medio;12
2021;2°;B;Avanzado;5
2021;2°;B;Básico;8
2021;2°;B;Crítico;2
2021;2°;B;Medio;14
2021;3°;A;Avanzado;4
2021;3°;A;Básico;7
2021;3°;A;Medio;16
2021;3°;B;Avanzado;1
2021;3°;B;Básico;7
2021;3°;B;Crítico;7
2021;3°;B;Medio;9
2021;4°;A;Avanzado;5
2021;4°;A;Básico;9
2021;4°;A;Crítico;1
2021;4°;A;Medio;11
2021;4°;B;Avanzado;4
2021;4°;B;Básico;3
2021;4°;B;Crítico;4
2021;4°;B;Medio;11
2021;5°;A;Avanzado;4
2021;5°;A;Básico;11
2021;5°;A;Crítico;2
2021;5°;A;Medio;10
2021;5°;B;Avanzado;1
2021;5°;B;Básico;6
2021;5°;B;Crítico;2
2021;5°;B;Medio;12
2027;1°;1RA;Avanzado;9
2027;1°;1RA;Básico;1
2027;1°;1RA;Crítico;2
2027;1°;1RA;Medio;19
2027;1°;2DA;Avanzado;13
2027;1°;2DA;Básico;1
2027;1°;2DA;Crítico;2
2027;1°;2DA;Medio;12
2027;1°;3RA;Avanzado;4
2027;1°;3RA;Básico;1
2027;1°;3RA;Crítico;1
2027;1°;3RA;Medio;13
2027;1°;4TA;Avanzado;2
2027;1°;4TA;Crítico;1
2027;1°;4TA;Medio;19
2027;1°;5TA;Avanzado;11
2027;1°;5TA;Crítico;1
2027;1°;5TA;Medio;12
2027;1°;6TA;Avanzado;7
2027;1°;6TA;Básico;3
2027;1°;6TA;Crítico;3
2027;1°;6TA;Medio;13
2027;2°;1RA;Avanzado;15
2027;2°;1RA;Básico;2
2027;2°;1RA;Medio;11
2027;2°;2DA;Avanzado;6
2027;2°;2DA;Básico;6
2027;2°;2DA;Crítico;1
2027;2°;2DA;Medio;15
2027;2°;3RA;Avanzado;9
2027;2°;3RA;Básico;3
2027;2°;3RA;Crítico;2
2027;2°;3RA;Medio;14
2027;2°;4TA;Avanzado;10
2027;2°;4TA;Básico;3
2027;2°;4TA;Crítico;4
2027;2°;4TA;Medio;8
2027;2°;5TA;Avanzado;6
2027;2°;5TA;Básico;6
2027;2°;5TA;Crítico;2
2027;2°;5TA;Medio;13
2027;2°;6TA;Avanzado;3
2027;2°;6TA;Básico;10
2027;2°;6TA;Crítico;1
2027;2°;6TA;Medio;14
2027;3°;1RA;Avanzado;6
2027;3°;1RA;Básico;7
2027;3°;1RA;Crítico;2
2027;3°;1RA;Medio;16
2027;3°;2DA;Avanzado;4
2027;3°;2DA;Básico;7
2027;3°;2DA;Crítico;7
2027;3°;2DA;Medio;11
2027;3°;3RA;Avanzado;14
2027;3°;3RA;Básico;4
2027;3°;3RA;Crítico;2
2027;3°;3RA;Medio;10
2027;3°;4TA;Avanzado;6
2027;3°;4TA;Básico;6
2027;3°;4TA;Crítico;2
2027;3°;4TA;Medio;17
2027;3°;5TA;Avanzado;10
2027;3°;5TA;Básico;4
2027;3°;5TA;Crítico;6
2027;3°;5TA;Medio;7
2027;4°;1RA;Avanzado;6
2027;4°;1RA;Básico;5
2027;4°;1RA;Crítico;4
2027;4°;1RA;Medio;12
2027;4°;2DA;Avanzado;6
2027;4°;2DA;Básico;5
2027;4°;2DA;Crítico;4
2027;4°;2DA;Medio;12
2027;4°;3RA;Avanzado;10
2027;4°;3RA;Básico;3
2027;4°;3RA;Crítico;4
2027;4°;3RA;Medio;14
2027;4°;4TA;Avanzado;5
2027;4°;4TA;Básico;7
2027;4°;4TA;Crítico;5
2027;4°;4TA;Medio;9
2027;4°;5TA;Avanzado;5
2027;4°;5TA;Básico;8
2027;4°;5TA;Crítico;4
2027;4°;5TA;Medio;11
2027;5°;1RA;Avanzado;6
2027;5°;1RA;Básico;6
2027;5°;1RA;Crítico;4
2027;5°;1RA;Medio;13
2027;5°;2DA;Básico;10
2027;5°;2DA;Crítico;2
2027;5°;2DA;Medio;10
2027;5°;3RA;Avanzado;1
2027;5°;3RA;Básico;7
2027;5°;3RA;Medio;12
2039;1°;UNICA;Avanzado;6
2039;1°;UNICA;Básico;1
2039;1°;UNICA;Crítico;3
2039;1°;UNICA;Medio;8
2039;2°;ÚNICA;Avanzado;3
2039;2°;ÚNICA;Básico;4
2039;2°;ÚNICA;Crítico;2
2039;2°;ÚNICA;Medio;7
2039;3°;UNICA;Avanzado;4
2039;3°;UNICA;Básico;1
2039;3°;UNICA;Crítico;2
2039;3°;UNICA;Medio;9
2039;4°;UNICA;Avanzado;5
2039;4°;UNICA;Básico;4
2039;4°;UNICA;Crítico;1
2039;4°;UNICA;Medio;9
2039;5°;UNICA;Avanzado;4
2039;5°;UNICA;Básico;4
2039;5°;UNICA;Crítico;2
2039;5°;UNICA;Medio;12
2041;1°;única;Básico;13
2041;1°;única;Medio;25
2041;2°;única;Avanzado;7
2041;2°;única;Básico;16
2041;2°;única;Crítico;5
2041;2°;única;Medio;12
2041;3°;única;Avanzado;3
2041;3°;única;Básico;3
2041;3°;única;Crítico;8
2041;3°;única;Medio;17
2041;4°;única;Avanzado;4
2041;4°;única;Básico;10
2041;4°;única;Crítico;3
2041;4°;única;Medio;15
2041;5°;única;Avanzado;2
2041;5°;única;Básico;17
2041;5°;única;Crítico;3
2041;5°;única;Medio;6
2047;1°;A;Básico;9
2047;1°;A;Crítico;13
2047;1°;A;Medio;7
2047;1°;B;Básico;8
2047;1°;B;Crítico;12
2047;1°;B;Medio;3
2047;2°;A;Básico;6
2047;2°;A;Crítico;10
2047;2°;A;Medio;1
2047;2°;B;Básico;7
2047;2°;B;Crítico;13
2047;2°;B;Medio;5
2047;3°;U;Avanzado;1
2047;3°;U;Básico;5
2047;3°;U;Crítico;25
2047;3°;U;Medio;4
2047;4°;U;Básico;16
2047;4°;U;Crítico;20
2047;4°;U;Medio;1
2047;5°;U;Crítico;22
2058;1°;A;Avanzado;1
2058;1°;A;Básico;4
2058;1°;A;Crítico;2
2058;1°;A;Medio;8
2058;1°;B;Avanzado;4
2058;1°;B;Básico;1
2058;1°;B;Crítico;1
2058;1°;B;Medio;8
2058;2°;A;Avanzado;13
2058;2°;A;Básico;4
2058;2°;A;Medio;15
2058;3°;A;Avanzado;4
2058;3°;A;Básico;11
2058;3°;A;Crítico;7
2058;3°;A;Medio;16
2058;5°;A;Avanzado;6
2058;5°;A;Básico;11
2058;5°;A;Crítico;5
2058;5°;A;Medio;10
2353;2°;A;Básico;4
2353;2°;A;Crítico;23
2353;2°;A;Medio;1
2353;2°;B;Básico;3
2353;2°;B;Crítico;21
2353;2°;B;Medio;1
2353;3°;A;Avanzado;4
2353;3°;A;Básico;8
2353;3°;A;Crítico;5
2353;3°;A;Medio;4
2353;3°;B;Avanzado;2
2353;3°;B;Básico;12
2353;3°;B;Crítico;5
2353;3°;B;Medio;5
2353;3°;C;Avanzado;1
2353;3°;C;Básico;9
2353;3°;C;Crítico;4
2353;3°;C;Medio;8
2353;4°;A;Avanzado;10
2353;4°;A;Básico;1
2353;4°;A;Crítico;1
2353;4°;A;Medio;14
2353;4°;B;Avanzado;4
2353;4°;B;Básico;5
2353;4°;B;Crítico;4
2353;4°;B;Medio;12
2353;5°;A;Avanzado;3
2353;5°;A;Básico;12
2353;5°;A;Crítico;9
2353;5°;A;Medio;7
2353;5°;B;Avanzado;15
2353;5°;B;Básico;1
2353;5°;B;Crítico;2
2353;5°;B;Medio;9
2353;6°;A;Avanzado;2
2353;6°;A;Básico;12
2353;6°;A;Crítico;5
2353;6°;A;Medio;16
2353;6°;B;Avanzado;2
2353;6°;B;Básico;9
2353;6°;B;Crítico;6
2353;6°;B;Medio;7
2353;7°;A;Avanzado;2
2353;7°;A;Básico;3
2353;7°;A;Crítico;5
2353;7°;A;Medio;21
2353;7°;B;Avanzado;3
2353;7°;B;Básico;4
2353;7°;B;Crítico;3
2353;7°;B;Medio;17
2355;2°;A;Básico;7
2355;2°;A;Crítico;22
2355;2°;B;Básico;9
2355;2°;B;Crítico;18
2355;2°;B;Medio;1
2355;2°;C;Básico;2
2355;2°;C;Crítico;26
2355;3°;A;Avanzado;3
2355;3°;A;Básico;7
2355;3°;A;Crítico;13
2355;3°;A;Medio;6
2355;3°;B;Básico;5
2355;3°;B;Crítico;21
2355;3°;B;Medio;2
2355;3°;C;Avanzado;2
2355;3°;C;Básico;7
2355;3°;C;Crítico;14
2355;3°;C;Medio;2
2355;4°;A;Avanzado;5
2355;4°;A;Básico;8
2355;4°;A;Crítico;3
2355;4°;A;Medio;9
2355;4°;B;Avanzado;3
2355;4°;B;Básico;6
2355;4°;B;Crítico;12
2355;4°;B;Medio;5
2355;4°;C;Avanzado;1
2355;4°;C;Básico;8
2355;4°;C;Crítico;14
2355;4°;C;Medio;5
2355;5°;A;Avanzado;4
2355;5°;A;Básico;9
2355;5°;A;Crítico;11
2355;5°;A;Medio;6
2355;5°;B;Avanzado;1
2355;5°;B;Básico;6
2355;5°;B;Crítico;8
2355;5°;B;Medio;4
2355;5°;C;Básico;3
2355;5°;C;Crítico;9
2355;5°;C;Medio;7
2355;6°;A;Avanzado;4
2355;6°;A;Básico;6
2355;6°;A;Crítico;5
2355;6°;A;Medio;16
2355;6°;B;Avanzado;8
2355;6°;B;Básico;11
2355;6°;B;Crítico;3
2355;6°;B;Medio;7
2355;6°;C;Avanzado;6
2355;6°;C;Básico;5
2355;6°;C;Crítico;6
2355;6°;C;Medio;10
2355;7°;A;Avanzado;4
2355;7°;A;Básico;7
2355;7°;A;Crítico;5
2355;7°;A;Medio;11
2355;7°;B;Básico;8
2355;7°;B;Crítico;11
2355;7°;B;Medio;7
2355;7°;C;Avanzado;5
2355;7°;C;Básico;4
2355;7°;C;Crítico;7
2355;7°;C;Medio;12
2358;2°;A;Avanzado;1
2358;2°;A;Básico;8
2358;2°;A;Crítico;12
2358;2°;A;Medio;1
2358;2°;B;Avanzado;5
2358;2°;B;Básico;2
2358;2°;B;Crítico;5
2358;2°;B;Medio;10
2358;2°;C;Avanzado;1
2358;2°;C;Básico;9
2358;2°;C;Crítico;8
2358;2°;C;Medio;7
2358;3°;A;Avanzado;7
2358;3°;A;Básico;5
2358;3°;A;Crítico;7
2358;3°;A;Medio;8
2358;3°;B;Avanzado;5
2358;3°;B;Básico;5
2358;3°;B;Crítico;5
2358;3°;B;Medio;2
2358;3°;C;Avanzado;6
2358;3°;C;Básico;2
2358;3°;C;Crítico;2
2358;3°;C;Medio;8
2358;4°;A;Avanzado;5
2358;4°;A;Básico;8
2358;4°;A;Medio;11
2358;4°;B;Avanzado;6
2358;4°;B;Crítico;3
2358;4°;B;Medio;8
2358;4°;C;Avanzado;1
2358;4°;C;Crítico;2
2358;4°;C;Medio;11
2358;5°;A;Avanzado;2
2358;5°;A;Básico;10
2358;5°;A;Crítico;5
2358;5°;A;Medio;16
2358;5°;B;Avanzado;6
2358;5°;B;Básico;4
2358;5°;B;Crítico;5
2358;5°;B;Medio;3
2358;5°;C;Avanzado;6
2358;5°;C;Básico;5
2358;5°;C;Crítico;3
2358;5°;C;Medio;7
2358;6°;A;Avanzado;12
2358;6°;A;Básico;1
2358;6°;A;Crítico;1
2358;6°;A;Medio;10
2358;6°;B;Avanzado;20
2358;6°;B;Básico;1
2358;6°;B;Medio;5
2358;6°;C;Avanzado;5
2358;6°;C;Básico;5
2358;6°;C;Medio;9
2358;7°;A;Avanzado;3
2358;7°;A;Básico;2
2358;7°;A;Crítico;8
2358;7°;A;Medio;16
2358;7°;B;Avanzado;4
2358;7°;B;Básico;6
2358;7°;B;Crítico;3
2358;7°;B;Medio;13
2358;7°;C;Avanzado;7
2358;7°;C;Básico;1
2358;7°;C;Crítico;2
2358;7°;C;Medio;13
2361;2°;A;Avanzado;18
2361;2°;A;Básico;2
2361;2°;A;Crítico;7
2361;2°;B;Básico;18
2361;2°;B;Crítico;3
2361;2°;B;Medio;8
2361;2°;C;Básico;5
2361;2°;C;Crítico;13
2361;2°;C;Medio;8
2361;2°;D;Avanzado;10
2361;2°;D;Básico;2
2361;2°;D;Crítico;7
2361;2°;D;Medio;4
2361;3°;A;Avanzado;6
2361;3°;A;Básico;12
2361;3°;A;Crítico;2
2361;3°;A;Medio;10
2361;3°;B;Avanzado;8
2361;3°;B;Básico;5
2361;3°;B;Crítico;1
2361;3°;B;Medio;11
2361;3°;C;Avanzado;3
2361;3°;C;Básico;11
2361;3°;C;Crítico;3
2361;3°;C;Medio;4
2361;3°;D;Avanzado;10
2361;3°;D;Básico;5
2361;3°;D;Crítico;7
2361;3°;D;Medio;1
2361;4°;A;Avanzado;9
2361;4°;A;Básico;3
2361;4°;A;Crítico;1
2361;4°;A;Medio;16
2361;4°;B;Avanzado;14
2361;4°;B;Básico;8
2361;4°;B;Crítico;1
2361;4°;B;Medio;8
2361;4°;C;Avanzado;8
2361;4°;C;Básico;2
2361;4°;C;Crítico;4
2361;4°;C;Medio;10
2361;4°;D;Avanzado;7
2361;4°;D;Básico;4
2361;4°;D;Crítico;5
2361;4°;D;Medio;6
2361;5°;A;Avanzado;5
2361;5°;A;Básico;3
2361;5°;A;Crítico;6
2361;5°;A;Medio;15
2361;5°;B;Avanzado;3
2361;5°;B;Básico;10
2361;5°;B;Crítico;6
2361;5°;B;Medio;11
2361;5°;C;Avanzado;1
2361;5°;C;Básico;3
2361;5°;C;Crítico;6
2361;5°;C;Medio;11
2361;5°;D;Avanzado;5
2361;5°;D;Básico;3
2361;5°;D;Crítico;3
2361;5°;D;Medio;8
2361;6°;A;Avanzado;6
2361;6°;A;Básico;4
2361;6°;A;Crítico;5
2361;6°;A;Medio;13
2361;6°;B;Avanzado;14
2361;6°;B;Básico;3
2361;6°;B;Medio;11
2361;6°;C;Avanzado;8
2361;6°;C;Básico;3
2361;6°;C;Crítico;1
2361;6°;C;Medio;9
2361;6°;D;Avanzado;3
2361;6°;D;Básico;8
2361;6°;D;Medio;10
2361;7°;A;Avanzado;6
2361;7°;A;Básico;7
2361;7°;A;Crítico;2
2361;7°;A;Medio;8
2361;7°;B;Avanzado;9
2361;7°;B;Básico;5
2361;7°;B;Crítico;1
2361;7°;B;Medio;12
2361;7°;C;Avanzado;6
2361;7°;C;Crítico;1
2361;7°;C;Medio;10
2361;7°;D;Avanzado;1
2361;7°;D;Básico;5
2361;7°;D;Crítico;4
2361;7°;D;Medio;8
2389;2°;A;Avanzado;8
2389;2°;A;Básico;18
2389;2°;A;Crítico;4
2389;2°;A;Medio;1
2389;2°;B;Avanzado;1
2389;2°;B;Básico;7
2389;2°;B;Crítico;13
2389;2°;B;Medio;5
2389;2°;C;Avanzado;1
2389;2°;C;Básico;6
2389;2°;C;Crítico;13
2389;2°;C;Medio;4
2389;3°;A;Avanzado;6
2389;3°;A;Básico;7
2389;3°;A;Crítico;3
2389;3°;A;Medio;6
2389;3°;B;Avanzado;10
2389;3°;B;Básico;5
2389;3°;B;Medio;9
2389;3°;C;Avanzado;8
2389;3°;C;Básico;5
2389;3°;C;Crítico;2
2389;3°;C;Medio;9
2389;3°;D;Avanzado;2
2389;3°;D;Básico;4
2389;3°;D;Crítico;7
2389;3°;D;Medio;4
2389;4°;A;Avanzado;10
2389;4°;A;Básico;6
2389;4°;A;Crítico;2
2389;4°;A;Medio;10
2389;4°;B;Avanzado;13
2389;4°;B;Básico;7
2389;4°;B;Medio;10
2389;4°;C;Avanzado;7
2389;4°;C;Básico;4
2389;4°;C;Crítico;4
2389;4°;C;Medio;14
2389;5°;A;Avanzado;14
2389;5°;A;Básico;1
2389;5°;A;Crítico;6
2389;5°;A;Medio;12
2389;5°;B;Avanzado;5
2389;5°;B;Básico;7
2389;5°;B;Crítico;3
2389;5°;B;Medio;8
2389;5°;C;Avanzado;5
2389;5°;C;Básico;11
2389;5°;C;Crítico;5
2389;5°;C;Medio;4
2389;6°;A;Avanzado;13
2389;6°;A;Básico;3
2389;6°;A;Medio;10
2389;6°;B;Avanzado;6
2389;6°;B;Básico;3
2389;6°;B;Crítico;1
2389;6°;B;Medio;7
2389;6°;C;Avanzado;6
2389;6°;C;Básico;3
