Escuela_ID;CURSO_NORMALIZADO;División;Total_Alumnos_por_Escuela_ID_CURSO_NORMALIZADO_y_División;DESEMPEÑO;Total_Alumnos_por_Tipo_de_Desempeño;Desempeño_por_Escuela_CURSO_NORMALIZADO_Division
1055;1°;4;15;Medio;4;26.67
1055;1°;5;18;Básico;7;38.89
1055;1°;5;18;Crítico;5;27.78
1055;1°;5;18;Medio;6;33.33
1055;2°;1;19;Básico;8;42.11
1055;2°;1;19;Crítico;9;47.37
1055;2°;1;19;Medio;2;10.53
1055;2°;2;16;Básico;4;25.0
1055;2°;2;16;Crítico;11;68.75
1055;2°;2;16;Medio;1;6.25
1055;2°;3;18;Básico;5;27.78
1055;2°;3;18;Crítico;9;50.0
1055;2°;3;18;Medio;4;22.22
1055;2°;4;16;Básico;6;37.5
1055;2°;4;16;Crítico;8;50.0
1055;2°;4;16;Medio;2;12.5
1055;2°;5;16;Básico;5;31.25
1055;2°;5;16;Crítico;7;43.75
1055;2°;5;16;Medio;4;25.0
1055;3°;1;25;Avanzado;2;8.0
1055;3°;1;25;Básico;4;16.0
1055;3°;1;25;Crítico;12;48.0
1055;3°;1;25;Medio;7;28.0
1055;3°;2;21;Avanzado;1;4.76
1055;3°;2;21;Básico;5;23.81
1055;3°;2;21;Crítico;12;57.14
1055;3°;2;21;Medio;3;14.29
1055;3°;3;26;Básico;5;19.23
1055;3°;3;26;Crítico;13;50.0
1055;3°;3;26;Medio;8;30.77
1055;3°;4;16;Básico;5;31.25
1055;3°;4;16;Crítico;11;68.75
1055;3°;5;14;Básico;3;21.43
1055;3°;5;14;Crítico;9;64.29
1055;3°;5;14;Medio;2;14.29
1055;4°;1;32;Avanzado;1;3.12
1055;4°;1;32;Básico;3;9.38
1055;4°;1;32;Crítico;23;71.88
1055;4°;1;32;Medio;5;15.62
1055;4°;2;24;Básico;5;20.83
1055;4°;2;24;Crítico;19;79.17
1055;4°;3;28;Avanzado;3;10.71
1055;4°;3;28;Básico;9;32.14
1055;4°;3;28;Crítico;8;28.57
1055;4°;3;28;Medio;8;28.57
1055;4°;4°;19;Avanzado;1;5.26
1055;4°;4°;19;Básico;4;21.05
1055;4°;4°;19;Crítico;8;42.11
1055;4°;4°;19;Medio;6;31.58
1055;5°;1;27;Avanzado;1;3.7
1055;5°;1;27;Básico;8;29.63
1055;5°;1;27;Crítico;15;55.56
1055;5°;1;27;Medio;3;11.11
1055;5°;2;19;Básico;4;21.05
1055;5°;2;19;Crítico;15;78.95
1055;5°;3;29;Avanzado;1;3.45
1055;5°;3;29;Básico;10;34.48
1055;5°;3;29;Crítico;16;55.17
1055;5°;3;29;Medio;2;6.9
1065;1°;1º;23;Básico;7;30.43
1065;1°;1º;23;Crítico;4;17.39
1065;1°;1º;23;Medio;12;52.17
1065;1°;2ª;22;Avanzado;4;18.18
1065;1°;2ª;22;Básico;8;36.36
1065;1°;2ª;22;Crítico;2;9.09
1065;1°;2ª;22;Medio;8;36.36
1065;1°;3º;24;Avanzado;7;29.17
1065;1°;3º;24;Básico;4;16.67
1065;1°;3º;24;Crítico;3;12.5
1065;1°;3º;24;Medio;10;41.67
1065;1°;4º;23;Avanzado;8;34.78
1065;1°;4º;23;Básico;2;8.7
1065;1°;4º;23;Crítico;2;8.7
1065;1°;4º;23;Medio;11;47.83
1065;1°;5º;22;Avanzado;9;40.91
1065;1°;5º;22;Crítico;2;9.09
1065;1°;5º;22;Medio;11;50.0
1065;1°;6º;16;Avanzado;6;37.5
1065;1°;6º;16;Básico;1;6.25
1065;1°;6º;16;Crítico;2;12.5
1065;1°;6º;16;Medio;7;43.75
1065;1°;7º;20;Avanzado;1;5.0
1065;1°;7º;20;Básico;5;25.0
1065;1°;7º;20;Crítico;3;15.0
1065;1°;7º;20;Medio;11;55.0
1065;2°;1º ;20;Básico;6;30.0
1065;2°;1º ;20;Crítico;6;30.0
1065;2°;1º ;20;Medio;8;40.0
1065;2°;2º;22;Avanzado;2;9.09
1065;2°;2º;22;Básico;7;31.82
1065;2°;2º;22;Crítico;7;31.82
1065;2°;2º;22;Medio;6;27.27
1065;2°;3º;26;Avanzado;1;3.85
1065;2°;3º;26;Básico;6;23.08
1065;2°;3º;26;Crítico;12;46.15
1065;2°;3º;26;Medio;7;26.92
1065;2°;4º;26;Avanzado;2;7.69
1065;2°;4º;26;Básico;6;23.08
1065;2°;4º;26;Crítico;12;46.15
1065;2°;4º;26;Medio;6;23.08
1065;2°;5°;25;Avanzado;2;8.0
1065;2°;5°;25;Básico;11;44.0
1065;2°;5°;25;Crítico;5;20.0
1065;2°;5°;25;Medio;7;28.0
1065;3°;1º;18;Avanzado;1;5.56
1065;3°;1º;18;Básico;8;44.44
1065;3°;1º;18;Crítico;4;22.22
1065;3°;1º;18;Medio;5;27.78
1065;3°;2ª;27;Avanzado;1;3.7
1065;3°;2ª;27;Básico;5;18.52
1065;3°;2ª;27;Crítico;17;62.96
1065;3°;2ª;27;Medio;4;14.81
1065;3°;3º;25;Avanzado;1;4.0
1065;3°;3º;25;Básico;6;24.0
1065;3°;3º;25;Crítico;5;20.0
1065;3°;3º;25;Medio;13;52.0
1065;3°;4;33;Avanzado;4;12.12
1065;3°;4;33;Básico;1;3.03
1065;3°;4;33;Crítico;25;75.76
1065;3°;4;33;Medio;3;9.09
1065;4°;1º;28;Avanzado;1;3.57
1065;4°;1º;28;Básico;11;39.29
1065;4°;1º;28;Crítico;7;25.0
1065;4°;1º;28;Medio;9;32.14
1065;4°;2º;26;Avanzado;5;19.23
1065;4°;2º;26;Básico;7;26.92
1065;4°;2º;26;Crítico;8;30.77
1065;4°;2º;26;Medio;6;23.08
1065;4°;3;27;Avanzado;3;11.11
1065;4°;3;27;Básico;6;22.22
1065;4°;3;27;Crítico;6;22.22
1065;4°;3;27;Medio;12;44.44
1065;4°;4;19;Avanzado;1;5.26
1065;4°;4;19;Básico;4;21.05
1065;4°;4;19;Crítico;10;52.63
1065;4°;4;19;Medio;4;21.05
1065;5°;1º;27;Crítico;27;100.0
1065;5°;2º;28;Avanzado;1;3.57
1065;5°;2º;28;Básico;13;46.43
1065;5°;2º;28;Crítico;8;28.57
1065;5°;2º;28;Medio;6;21.43
1065;5°;3;29;Avanzado;1;3.45
1065;5°;3;29;Básico;14;48.28
1065;5°;3;29;Crítico;9;31.03
1065;5°;3;29;Medio;5;17.24
1065;6°;1º;38;Crítico;38;100.0
1065;6°;2;36;Crítico;36;100.0
1066;1°;1°;24;Básico;11;45.83
1066;1°;1°;24;Crítico;5;20.83
1066;1°;1°;24;Medio;8;33.33
1066;1°;2°;26;Avanzado;2;7.69
1066;1°;2°;26;Básico;5;19.23
1066;1°;2°;26;Crítico;5;19.23
1066;1°;2°;26;Medio;14;53.85
1066;1°;3°;22;Avanzado;1;4.55
1066;1°;3°;22;Básico;8;36.36
1066;1°;3°;22;Crítico;5;22.73
1066;1°;3°;22;Medio;8;36.36
1066;1°;4°;23;Básico;9;39.13
1066;1°;4°;23;Crítico;2;8.7
1066;1°;4°;23;Medio;12;52.17
1066;2°;1°;25;Avanzado;3;12.0
1066;2°;1°;25;Básico;8;32.0
1066;2°;1°;25;Crítico;9;36.0
1066;2°;1°;25;Medio;5;20.0
1066;2°;2°;27;Avanzado;2;7.41
1066;2°;2°;27;Básico;10;37.04
1066;2°;2°;27;Crítico;7;25.93
1066;2°;2°;27;Medio;8;29.63
1066;2°;3°;25;Básico;7;28.0
1066;2°;3°;25;Crítico;13;52.0
1066;2°;3°;25;Medio;5;20.0
1066;2°;4°;24;Avanzado;4;16.67
1066;2°;4°;24;Básico;5;20.83
1066;2°;4°;24;Crítico;9;37.5
1066;2°;4°;24;Medio;6;25.0
1066;3°;1°;18;Avanzado;1;5.56
1066;3°;1°;18;Básico;4;22.22
1066;3°;1°;18;Crítico;10;55.56
1066;3°;1°;18;Medio;3;16.67
1066;3°;2;20;Básico;6;30.0
1066;3°;2;20;Crítico;9;45.0
1066;3°;2;20;Medio;5;25.0
1066;3°;3°;18;Básico;4;22.22
1066;3°;3°;18;Crítico;8;44.44
1066;3°;3°;18;Medio;6;33.33
1066;3°;4;20;Avanzado;2;10.0
1066;3°;4;20;Básico;4;20.0
1066;3°;4;20;Crítico;10;50.0
1066;3°;4;20;Medio;4;20.0
1066;4°;1°;36;Avanzado;1;2.78
1066;4°;1°;36;Básico;14;38.89
1066;4°;1°;36;Crítico;10;27.78
1066;4°;1°;36;Medio;11;30.56
1066;4°;2º;36;Avanzado;1;2.78
1066;4°;2º;36;Básico;16;44.44
1066;4°;2º;36;Crítico;9;25.0
1066;4°;2º;36;Medio;10;27.78
1066;5°;1°;27;Avanzado;3;11.11
1066;5°;1°;27;Básico;8;29.63
1066;5°;1°;27;Crítico;11;40.74
1066;5°;1°;27;Medio;5;18.52
1066;5°;4°;28;Avanzado;1;3.57
1066;5°;4°;28;Básico;11;39.29
1066;5°;4°;28;Crítico;9;32.14
1066;5°;4°;28;Medio;7;25.0
1069;1°;1;27;Básico;7;25.93
1069;1°;1;27;Crítico;3;11.11
1069;1°;1;27;Medio;17;62.96
1069;1°;2;25;Básico;7;28.0
1069;1°;2;25;Crítico;4;16.0
1069;1°;2;25;Medio;14;56.0
1069;1°;3;28;Básico;7;25.0
1069;1°;3;28;Crítico;3;10.71
1069;1°;3;28;Medio;18;64.29
1069;1°;4;29;Avanzado;2;6.9
1069;1°;4;29;Básico;7;24.14
1069;1°;4;29;Crítico;3;10.34
1069;1°;4;29;Medio;17;58.62
1069;1°;5;26;Básico;5;19.23
1069;1°;5;26;Crítico;12;46.15
1069;1°;5;26;Medio;9;34.62
1069;1°;6;28;Avanzado;1;3.57
1069;1°;6;28;Básico;8;28.57
1069;1°;6;28;Crítico;4;14.29
1069;1°;6;28;Medio;15;53.57
1069;2°;1;33;Avanzado;4;12.12
1069;2°;1;33;Básico;13;39.39
1069;2°;1;33;Crítico;7;21.21
1069;2°;1;33;Medio;9;27.27
1069;2°;2;30;Avanzado;5;16.67
1069;2°;2;30;Básico;10;33.33
1069;2°;2;30;Crítico;4;13.33
1069;2°;2;30;Medio;11;36.67
1069;2°;3;32;Avanzado;1;3.12
1069;2°;3;32;Básico;9;28.12
1069;2°;3;32;Crítico;7;21.88
1069;2°;3;32;Medio;15;46.88
1069;2°;4;16;Básico;5;31.25
1069;2°;4;16;Crítico;11;68.75
1069;3°;1;33;Básico;4;12.12
1069;3°;1;33;Crítico;15;45.45
1069;3°;1;33;Medio;14;42.42
1069;3°;2;24;Básico;8;33.33
1069;3°;2;24;Crítico;10;41.67
1069;3°;2;24;Medio;6;25.0
1069;3°;3;30;Avanzado;3;10.0
1069;3°;3;30;Básico;7;23.33
1069;3°;3;30;Crítico;13;43.33
1069;3°;3;30;Medio;7;23.33
1069;3°;4;34;Avanzado;1;2.94
1069;3°;4;34;Básico;7;20.59
1069;3°;4;34;Crítico;20;58.82
1069;3°;4;34;Medio;6;17.65
1069;4°;1;31;Avanzado;6;19.35
1069;4°;1;31;Básico;7;22.58
1069;4°;1;31;Crítico;5;16.13
1069;4°;1;31;Medio;13;41.94
1069;4°;2;21;Avanzado;1;4.76
1069;4°;2;21;Básico;10;47.62
1069;4°;2;21;Crítico;6;28.57
1069;4°;2;21;Medio;4;19.05
1069;4°;3;25;Avanzado;1;4.0
1069;4°;3;25;Básico;6;24.0
1069;4°;3;25;Crítico;9;36.0
1069;4°;3;25;Medio;9;36.0
1069;4°;4;27;Básico;12;44.44
1069;4°;4;27;Crítico;6;22.22
1069;4°;4;27;Medio;9;33.33
1069;5°;1;28;Avanzado;2;7.14
1069;5°;1;28;Básico;8;28.57
1069;5°;1;28;Crítico;7;25.0
1069;5°;1;28;Medio;11;39.29
1069;5°;2;14;Avanzado;1;7.14
1069;5°;2;14;Básico;4;28.57
1069;5°;2;14;Crítico;6;42.86
1069;5°;2;14;Medio;3;21.43
1069;5°;3;30;Básico;9;30.0
1069;5°;3;30;Crítico;12;40.0
1069;5°;3;30;Medio;9;30.0
1069;6°;Unica;5;Básico;4;80.0
1069;6°;Unica;5;Crítico;1;20.0
1070;1°;3ra;5;Crítico;5;100.0
1070;1°;4to;4;Crítico;4;100.0
1070;1°;5ta;1;Crítico;1;100.0
1070;1°;6ta;3;Básico;1;33.33
1070;1°;6ta;3;Crítico;2;66.67
1070;2°;1ra;5;Crítico;5;100.0
1070;2°;2da;5;Crítico;5;100.0
1070;2°;4to;1;Crítico;1;100.0
1070;3°;1ra;26;Básico;1;3.85
1070;3°;1ra;26;Crítico;25;96.15
1070;3°;2da;4;Crítico;4;100.0
1070;3°;3ra;17;Crítico;17;100.0
1070;4°;1ra;6;Crítico;5;83.33
1070;4°;1ra;6;Medio;1;16.67
1070;4°;2da;4;Avanzado;1;25.0
1070;4°;2da;4;Crítico;3;75.0
1070;4°;3ra;7;Crítico;7;100.0
1070;5°;1ra;3;Crítico;3;100.0
1070;5°;2da;1;Crítico;1;100.0
1070;5°;3ra;4;Crítico;4;100.0
1073;1°;1ra ;30;Avanzado;2;6.67
1073;1°;1ra ;30;Básico;10;33.33
1073;1°;1ra ;30;Crítico;6;20.0
1073;1°;1ra ;30;Medio;12;40.0
1073;1°;2da;31;Básico;16;51.61
1073;1°;2da;31;Medio;15;48.39
1073;1°;3ra;29;Avanzado;7;24.14
1073;1°;3ra;29;Básico;9;31.03
1073;1°;3ra;29;Crítico;2;6.9
1073;1°;3ra;29;Medio;11;37.93
1073;1°;4ta ;19;Avanzado;1;5.26
1073;1°;4ta ;19;Básico;8;42.11
1073;1°;4ta ;19;Crítico;4;21.05
1073;1°;4ta ;19;Medio;6;31.58
1073;1°;5ta ;32;Básico;9;28.12
1073;1°;5ta ;32;Crítico;5;15.62
1073;1°;5ta ;32;Medio;18;56.25
1073;1°;6ta ;34;Básico;9;26.47
1073;1°;6ta ;34;Crítico;16;47.06
1073;1°;6ta ;34;Medio;9;26.47
1073;1°;7ma;33;Avanzado;11;33.33
1073;1°;7ma;33;Básico;2;6.06
1073;1°;7ma;33;Crítico;2;6.06
1073;1°;7ma;33;Medio;18;54.55
1073;2°;1ra;31;Avanzado;2;6.45
1073;2°;1ra;31;Básico;8;25.81
1073;2°;1ra;31;Crítico;12;38.71
1073;2°;1ra;31;Medio;9;29.03
1073;2°;2da;26;Avanzado;1;3.85
1073;2°;2da;26;Básico;8;30.77
1073;2°;2da;26;Crítico;13;50.0
1073;2°;2da;26;Medio;4;15.38
1073;2°;3ra ;22;Crítico;22;100.0
1073;2°;4ta ;18;Avanzado;1;5.56
1073;2°;4ta ;18;Básico;5;27.78
1073;2°;4ta ;18;Crítico;11;61.11
1073;2°;4ta ;18;Medio;1;5.56
1073;2°;5ta ;32;Avanzado;2;6.25
1073;2°;5ta ;32;Básico;10;31.25
1073;2°;5ta ;32;Crítico;14;43.75
1073;2°;5ta ;32;Medio;6;18.75
1073;2°;6ta ;32;Avanzado;1;3.12
1073;2°;6ta ;32;Básico;10;31.25
1073;2°;6ta ;32;Crítico;12;37.5
1073;2°;6ta ;32;Medio;9;28.12
1073;2°;7ma;26;Crítico;26;100.0
1073;3°;1ra ;27;Crítico;27;100.0
1073;3°;2da;33;Crítico;33;100.0
1073;3°;3ra ;33;Básico;10;30.3
1073;3°;3ra ;33;Crítico;14;42.42
1073;3°;3ra ;33;Medio;9;27.27
1073;3°;4ta;38;Crítico;38;100.0
1073;3°;5ta;39;Crítico;39;100.0
1073;3°;6ta;16;Básico;5;31.25
1073;3°;6ta;16;Crítico;7;43.75
1073;3°;6ta;16;Medio;4;25.0
1073;4°;1ra;37;Avanzado;2;5.41
1073;4°;1ra;37;Básico;12;32.43
1073;4°;1ra;37;Crítico;14;37.84
1073;4°;1ra;37;Medio;9;24.32
1073;4°;2da;32;Básico;11;34.38
1073;4°;2da;32;Crítico;17;53.12
1073;4°;2da;32;Medio;4;12.5
1073;4°;3ra;26;Avanzado;1;3.85
1073;4°;3ra;26;Básico;8;30.77
1073;4°;3ra;26;Crítico;9;34.62
1073;4°;3ra;26;Medio;8;30.77
1073;4°;4ta;20;Crítico;20;100.0
1073;4°;5ta;24;Avanzado;3;12.5
1073;4°;5ta;24;Básico;4;16.67
1073;4°;5ta;24;Crítico;14;58.33
1073;4°;5ta;24;Medio;3;12.5
1073;5°;1ra;35;Básico;15;42.86
1073;5°;1ra;35;Crítico;12;34.29
1073;5°;1ra;35;Medio;8;22.86
1073;5°;2da;36;Avanzado;3;8.33
1073;5°;2da;36;Básico;15;41.67
1073;5°;2da;36;Crítico;10;27.78
1073;5°;2da;36;Medio;8;22.22
1073;5°;3ra;21;Básico;7;33.33
1073;5°;3ra;21;Crítico;9;42.86
1073;5°;3ra;21;Medio;5;23.81
1073;5°;4ta;32;Avanzado;2;6.25
1073;5°;4ta;32;Básico;13;40.62
1073;5°;4ta;32;Crítico;11;34.38
1073;5°;4ta;32;Medio;6;18.75
1074;1°;1 °;4;Crítico;3;75.0
1074;1°;1 °;4;Medio;1;25.0
1074;1°;2ª;2;Crítico;2;100.0
1074;2°;1 °;3;Crítico;3;100.0
1074;2°;2ª;3;Crítico;3;100.0
1074;3°;2ª;7;Básico;1;14.29
1074;3°;2ª;7;Crítico;6;85.71
1074;4°;1 °;1;Crítico;1;100.0
1074;4°;2ª;2;Crítico;2;100.0
1074;5°;2ª;1;Crítico;1;100.0
1080;1°;1º;28;Básico;9;32.14
1080;1°;1º;28;Crítico;12;42.86
1080;1°;1º;28;Medio;7;25.0
1080;1°;2º;29;Básico;5;17.24
1080;1°;2º;29;Crítico;18;62.07
1080;1°;2º;29;Medio;6;20.69
1080;1°;3º;28;Básico;7;25.0
1080;1°;3º;28;Crítico;10;35.71
1080;1°;3º;28;Medio;11;39.29
1080;1°;4º;31;Avanzado;8;25.81
1080;1°;4º;31;Básico;4;12.9
1080;1°;4º;31;Crítico;8;25.81
1080;1°;4º;31;Medio;11;35.48
1080;1°;5º;30;Avanzado;1;3.33
1080;1°;5º;30;Básico;16;53.33
1080;1°;5º;30;Crítico;4;13.33
1080;1°;5º;30;Medio;9;30.0
1080;1°;6°;27;Avanzado;1;3.7
1080;1°;6°;27;Básico;2;7.41
1080;1°;6°;27;Crítico;13;48.15
1080;1°;6°;27;Medio;11;40.74
1080;2°;1º;24;Avanzado;2;8.33
1080;2°;1º;24;Básico;10;41.67
1080;2°;1º;24;Crítico;6;25.0
1080;2°;1º;24;Medio;6;25.0
1080;2°;2º;26;Básico;12;46.15
1080;2°;2º;26;Crítico;9;34.62
1080;2°;2º;26;Medio;5;19.23
1080;2°;3º;27;Avanzado;2;7.41
1080;2°;3º;27;Básico;11;40.74
1080;2°;3º;27;Crítico;10;37.04
1080;2°;3º;27;Medio;4;14.81
1080;2°;4º;28;Avanzado;1;3.57
1080;2°;4º;28;Básico;6;21.43
1080;2°;4º;28;Crítico;15;53.57
1080;2°;4º;28;Medio;6;21.43
1080;2°;5º;21;Avanzado;2;9.52
1080;2°;5º;21;Básico;6;28.57
1080;2°;5º;21;Crítico;6;28.57
1080;2°;5º;21;Medio;7;33.33
1080;2°;6;19;Básico;9;47.37
1080;2°;6;19;Crítico;8;42.11
1080;2°;6;19;Medio;2;10.53
1080;3°;1º;30;Avanzado;3;10.0
1080;3°;1º;30;Básico;11;36.67
1080;3°;1º;30;Crítico;11;36.67
1080;3°;1º;30;Medio;5;16.67
1080;3°;2º;29;Básico;10;34.48
1080;3°;2º;29;Crítico;16;55.17
1080;3°;2º;29;Medio;3;10.34
1080;3°;3º;27;Básico;8;29.63
1080;3°;3º;27;Crítico;11;40.74
1080;3°;3º;27;Medio;8;29.63
1080;3°;4º;29;Básico;12;41.38
1080;3°;4º;29;Crítico;11;37.93
1080;3°;4º;29;Medio;6;20.69
1080;4°;1º;30;Básico;9;30.0
1080;4°;1º;30;Crítico;15;50.0
1080;4°;1º;30;Medio;6;20.0
1080;4°;2º;31;Avanzado;1;3.23
1080;4°;2º;31;Básico;9;29.03
1080;4°;2º;31;Crítico;12;38.71
1080;4°;2º;31;Medio;9;29.03
1080;4°;3º;28;Básico;9;32.14
1080;4°;3º;28;Crítico;13;46.43
1080;4°;3º;28;Medio;6;21.43
1080;4°;4º;21;Avanzado;2;9.52
1080;4°;4º;21;Básico;7;33.33
1080;4°;4º;21;Crítico;8;38.1
1080;4°;4º;21;Medio;4;19.05
1080;5°;1º;21;Avanzado;1;4.76
1080;5°;1º;21;Básico;11;52.38
1080;5°;1º;21;Crítico;5;23.81
1080;5°;1º;21;Medio;4;19.05
1080;5°;2;26;Avanzado;1;3.85
1080;5°;2;26;Básico;7;26.92
1080;5°;2;26;Crítico;15;57.69
1080;5°;2;26;Medio;3;11.54
1080;5°;3º;25;Básico;7;28.0
1080;5°;3º;25;Crítico;17;68.0
1080;5°;3º;25;Medio;1;4.0
1080;5°;4º;23;Básico;7;30.43
1080;5°;4º;23;Crítico;15;65.22
1080;5°;4º;23;Medio;1;4.35
1092;1°;1º;24;Crítico;24;100.0
1092;1°;2º ;27;Crítico;27;100.0
1092;1°;3º;31;Avanzado;7;22.58
1092;1°;3º;31;Básico;2;6.45
1092;1°;3º;31;Crítico;4;12.9
1092;1°;3º;31;Medio;18;58.06
1092;1°;4 º ;28;Avanzado;6;21.43
1092;1°;4 º ;28;Básico;3;10.71
1092;1°;4 º ;28;Crítico;2;7.14
1092;1°;4 º ;28;Medio;17;60.71
1092;1°;5º ;28;Avanzado;5;17.86
1092;1°;5º ;28;Básico;2;7.14
1092;1°;5º ;28;Medio;21;75.0
1092;1°;6 º ;26;Avanzado;7;26.92
1092;1°;6 º ;26;Básico;1;3.85
1092;1°;6 º ;26;Crítico;1;3.85
1092;1°;6 º ;26;Medio;17;65.38
1092;1°;7 º;29;Avanzado;3;10.34
1092;1°;7 º;29;Básico;1;3.45
1092;1°;7 º;29;Crítico;3;10.34
1092;1°;7 º;29;Medio;22;75.86
1092;2°;1º ;34;Avanzado;9;26.47
1092;2°;1º ;34;Básico;6;17.65
1092;2°;1º ;34;Crítico;1;2.94
1092;2°;1º ;34;Medio;18;52.94
1092;2°;2º;33;Crítico;33;100.0
1092;2°;3º ;29;Crítico;29;100.0
1092;2°;4º;34;Avanzado;9;26.47
1092;2°;4º;34;Básico;7;20.59
1092;2°;4º;34;Crítico;7;20.59
1092;2°;4º;34;Medio;11;32.35
1092;2°;5º ;35;Avanzado;13;37.14
1092;2°;5º ;35;Básico;3;8.57
1092;2°;5º ;35;Crítico;7;20.0
1092;2°;5º ;35;Medio;12;34.29
1092;2°;6;34;Avanzado;8;23.53
1092;2°;6;34;Básico;9;26.47
1092;2°;6;34;Crítico;4;11.76
1092;2°;6;34;Medio;13;38.24
1092;3°;1º;41;Avanzado;3;7.32
1092;3°;1º;41;Básico;11;26.83
1092;3°;1º;41;Crítico;5;12.2
1092;3°;1º;41;Medio;22;53.66
1092;3°;2º;41;Avanzado;3;7.32
1092;3°;2º;41;Básico;12;29.27
1092;3°;2º;41;Crítico;13;31.71
1092;3°;2º;41;Medio;13;31.71
1092;3°;3º;35;Avanzado;7;20.0
1092;3°;3º;35;Básico;4;11.43
1092;3°;3º;35;Crítico;8;22.86
1092;3°;3º;35;Medio;16;45.71
1092;3°;4º;31;Crítico;31;100.0
1092;3°;5º;41;Avanzado;5;12.2
1092;3°;5º;41;Básico;10;24.39
1092;3°;5º;41;Crítico;8;19.51
1092;3°;5º;41;Medio;18;43.9
1092;3°;6;36;Avanzado;6;16.67
1092;3°;6;36;Básico;8;22.22
1092;3°;6;36;Crítico;14;38.89
1092;3°;6;36;Medio;8;22.22
1092;4°;1º;34;Crítico;34;100.0
1092;4°;2º;31;Avanzado;3;9.68
1092;4°;2º;31;Básico;6;19.35
1092;4°;2º;31;Crítico;12;38.71
1092;4°;2º;31;Medio;10;32.26
1092;4°;3º;23;Crítico;23;100.0
1092;4°;4º;27;Crítico;27;100.0
1092;4°;5;25;Avanzado;3;12.0
1092;4°;5;25;Básico;4;16.0
1092;4°;5;25;Crítico;9;36.0
1092;4°;5;25;Medio;9;36.0
1092;5°;1°;42;Avanzado;1;2.38
1092;5°;1°;42;Básico;17;40.48
1092;5°;1°;42;Crítico;13;30.95
1092;5°;1°;42;Medio;11;26.19
1092;5°;2°;16;Crítico;16;100.0
1092;5°;3º;44;Avanzado;9;20.45
1092;5°;3º;44;Básico;13;29.55
1092;5°;3º;44;Crítico;7;15.91
1092;5°;3º;44;Medio;15;34.09
1092;5°;4;19;Avanzado;1;5.26
1092;5°;4;19;Básico;3;15.79
1092;5°;4;19;Crítico;6;31.58
1092;5°;4;19;Medio;9;47.37
1092;6°;1°;31;Crítico;31;100.0
1092;6°;2°;36;Crítico;36;100.0
1092;6°;3º;35;Avanzado;10;28.57
1092;6°;3º;35;Básico;4;11.43
1092;6°;3º;35;Crítico;3;8.57
1092;6°;3º;35;Medio;18;51.43
1096;1°;11 ;23;Básico;13;56.52
1096;1°;11 ;23;Crítico;9;39.13
1096;1°;11 ;23;Medio;1;4.35
1096;1°;1º;24;Avanzado;2;8.33
1096;1°;1º;24;Básico;2;8.33
1096;1°;1º;24;Medio;20;83.33
1096;1°;2º;25;Básico;17;68.0
1096;1°;2º;25;Crítico;5;20.0
1096;1°;2º;25;Medio;3;12.0
1096;1°;3º;24;Básico;16;66.67
1096;1°;3º;24;Crítico;8;33.33
1096;1°;5°;24;Avanzado;3;12.5
1096;1°;5°;24;Básico;5;20.83
1096;1°;5°;24;Crítico;2;8.33
1096;1°;5°;24;Medio;14;58.33
1096;1°;6°;24;Avanzado;7;29.17
1096;1°;6°;24;Básico;4;16.67
1096;1°;6°;24;Medio;13;54.17
1096;1°;7º;24;Avanzado;3;12.5
1096;1°;7º;24;Básico;4;16.67
1096;1°;7º;24;Crítico;1;4.17
1096;1°;7º;24;Medio;16;66.67
1096;1°;9º;24;Básico;14;58.33
1096;1°;9º;24;Crítico;7;29.17
1096;1°;9º;24;Medio;3;12.5
1096;2°;1;32;Avanzado;5;15.62
1096;2°;1;32;Básico;7;21.88
1096;2°;1;32;Crítico;4;12.5
1096;2°;1;32;Medio;16;50.0
1096;2°;2;33;Básico;17;51.52
1096;2°;2;33;Crítico;16;48.48
1096;2°;3º;32;Básico;11;34.38
1096;2°;3º;32;Crítico;20;62.5
1096;2°;3º;32;Medio;1;3.12
1096;2°;4;34;Avanzado;4;11.76
1096;2°;4;34;Básico;10;29.41
1096;2°;4;34;Crítico;7;20.59
1096;2°;4;34;Medio;13;38.24
1096;2°;5°;33;Avanzado;4;12.12
1096;2°;5°;33;Básico;6;18.18
1096;2°;5°;33;Crítico;4;12.12
1096;2°;5°;33;Medio;19;57.58
1096;2°;6°;29;Básico;11;37.93
1096;2°;6°;29;Crítico;18;62.07
1096;3°;1°;29;Básico;9;31.03
1096;3°;1°;29;Crítico;20;68.97
1096;3°;2;37;Básico;6;16.22
1096;3°;2;37;Crítico;31;83.78
1096;3°;3°;39;Avanzado;5;12.82
1096;3°;3°;39;Básico;7;17.95
1096;3°;3°;39;Crítico;10;25.64
1096;3°;3°;39;Medio;17;43.59
1096;3°;4º;37;Avanzado;4;10.81
1096;3°;4º;37;Básico;7;18.92
1096;3°;4º;37;Crítico;9;24.32
1096;3°;4º;37;Medio;17;45.95
1096;3°;5°;39;Avanzado;3;7.69
1096;3°;5°;39;Básico;5;12.82
1096;3°;5°;39;Crítico;17;43.59
1096;3°;5°;39;Medio;14;35.9
1096;4°;1;43;Básico;14;32.56
1096;4°;1;43;Crítico;29;67.44
1096;4°;2º;46;Básico;2;4.35
1096;4°;2º;46;Crítico;44;95.65
1096;4°;3º;29;Avanzado;6;20.69
1096;4°;3º;29;Básico;2;6.9
1096;4°;3º;29;Crítico;6;20.69
1096;4°;3º;29;Medio;15;51.72
1096;4°;4°;28;Básico;9;32.14
